review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_text,review_date,helpful_votes
REV10260,ORD142881,C14079,R2656,4.2,4.4,4.4,One of the best in the area!,2021-08-03,8
REV10261,ORD122637,C15603,R3439,4.4,2.5,3.9,"Food was okay, nothing special.",2022-05-17,2
REV10262,ORD149890,C15865,R3241,4.2,4.2,4.1,"Very fresh ingredients, absolutely delicious.",2021-06-29,0
REV10263,ORD112738,C18506,R3186,4.6,4.8,4.5,Hot food delivered on time. Thumbs up!,2023-01-18,8
REV10264,ORD149544,C19675,R2137,4.6,3.6,4.3,"Authentic flavours, highly recommended.",2023-02-26,11
REV10265,ORD107813,C16673,R2739,4.5,4.4,4.6,Portions were generous and flavourful.,2021-02-12,3
REV10266,ORD138691,C14928,R1535,4.4,3.6,4.0,"Authentic flavours, highly recommended.",2022-10-01,0
REV10267,ORD125556,C18130,R3193,2.6,3.2,2.8,Food was cold and undercooked.,2022-11-10,8
REV10268,ORD147984,C15335,R3753,2.6,4.2,3.0,Delivery was late but food was good.,2021-02-05,5
REV10269,ORD121712,C14494,R3617,4.0,4.0,3.6,"Decent food, nothing extraordinary.",2023-12-16,6
REV10270,ORD143978,C13442,R2344,3.6,4.5,3.8,"Average food, expected more.",2022-02-22,5
REV10271,ORD104012,C12560,R2291,3.7,3.5,3.9,Food arrived cold but tasted fine.,2022-05-17,6
REV10272,ORD148251,C16100,R2300,4.5,4.2,4.4,"Very fresh ingredients, absolutely delicious.",2021-02-01,3
REV10273,ORD145182,C10836,R1101,4.8,3.5,4.4,One of the best in the area!,2023-08-16,2
REV10274,ORD110724,C13154,R3461,2.9,4.2,3.3,"Average food, expected more.",2021-01-07,5
REV10275,ORD124143,C13700,R3686,4.3,4.4,4.4,"Really loved the food, will order again!",2022-06-08,6
REV10276,ORD114207,C17535,R1488,3.7,3.2,3.6,Delivery was late but food was good.,2022-05-09,4
REV10277,ORD138314,C11085,R1843,3.9,4.0,4.1,Excellent food quality and packaging.,2022-10-15,3
REV10278,ORD147855,C10236,R3049,4.0,3.2,3.9,"Could be better, but not bad.",2022-01-05,7
REV10279,ORD136997,C12673,R3046,4.8,3.6,4.0,Excellent food quality and packaging.,2023-03-08,1
REV10280,ORD123365,C13723,R3989,3.8,4.6,4.2,Hot food delivered on time. Thumbs up!,2021-08-03,2
REV10281,ORD103110,C11073,R3307,4.6,4.8,4.8,Quick delivery and tasty food.,2022-06-13,1
REV10282,ORD131352,C15463,R2031,4.2,3.3,4.1,Quick delivery and tasty food.,2022-10-01,7
REV10283,ORD122174,C19800,R3668,4.5,3.3,4.2,One of the best in the area!,2022-11-07,6
REV10284,ORD132092,C11826,R2123,4.5,2.8,3.9,"Could be better, but not bad.",2023-01-24,4
REV10285,ORD136189,C13661,R1863,4.7,4.0,4.2,"Authentic flavours, highly recommended.",2021-12-16,2
REV10286,ORD114802,C12768,R1804,4.6,3.3,4.1,One of the best in the area!,2022-02-08,2
REV10287,ORD105140,C14049,R3679,4.4,4.3,4.4,Great taste and fast delivery.,2023-08-18,0
REV10288,ORD148635,C10298,R2733,3.5,3.8,3.6,"Food was okay, nothing special.",2021-01-24,0
REV10289,ORD103176,C18799,R3724,4.6,3.5,4.1,One of the best in the area!,2023-04-14,0
REV10290,ORD127293,C18064,R1888,4.5,4.3,4.2,Excellent food quality and packaging.,2022-08-04,4
REV10291,ORD118778,C17187,R3098,4.9,4.7,5.0,Portions were generous and flavourful.,2022-09-26,6
REV10292,ORD113430,C17260,R1879,4.3,3.1,3.9,"Okay experience, may try again.",2022-01-17,2
REV10293,ORD127140,C15820,R1537,3.3,3.4,3.3,Food arrived cold but tasted fine.,2021-06-03,3
REV10294,ORD113677,C11080,R2197,3.9,4.8,4.3,"Very fresh ingredients, absolutely delicious.",2022-12-28,13
REV10295,ORD108265,C13286,R1188,4.3,4.6,4.4,Quick delivery and tasty food.,2022-07-06,1
REV10296,ORD108510,C10983,R1730,4.1,4.8,4.5,Quick delivery and tasty food.,2021-10-28,0
REV10297,ORD136279,C11410,R1057,3.6,4.8,4.1,"Really loved the food, will order again!",2023-11-02,7
REV10298,ORD119750,C12990,R1108,4.7,4.3,4.8,One of the best in the area!,2022-10-16,0
REV10299,ORD143316,C19070,R1874,4.5,4.1,4.6,Excellent food quality and packaging.,2021-01-05,5
REV10300,ORD138893,C19324,R2147,4.2,4.6,4.8,Portions were generous and flavourful.,2021-02-10,1
REV10301,ORD111068,C13090,R1022,3.7,4.5,4.0,Hot food delivered on time. Thumbs up!,2023-10-26,9
REV10302,ORD135382,C15756,R2530,3.4,3.8,3.4,Food arrived cold but tasted fine.,2021-03-13,5
REV10303,ORD131003,C17808,R2409,3.1,4.0,3.3,"Okay experience, may try again.",2022-08-18,8
REV10304,ORD136079,C17107,R1390,4.8,4.2,4.4,"Authentic flavours, highly recommended.",2023-04-28,10
REV10305,ORD119847,C15416,R2217,4.6,4.6,4.5,Great taste and fast delivery.,2022-10-25,0
REV10306,ORD115808,C17703,R3284,3.6,3.0,3.2,"Packaging was good, taste was okay.",2022-07-20,2
REV10307,ORD129341,C10050,R3962,4.4,4.1,4.3,Portions were generous and flavourful.,2023-06-02,0
REV10308,ORD132146,C10754,R1254,3.9,4.2,4.2,"Value for money, loved it.",2022-11-12,7
REV10309,ORD109408,C15203,R1388,4.6,4.2,4.8,One of the best in the area!,2022-02-20,2
REV10310,ORD133363,C15647,R3165,3.8,3.3,3.9,"Food was okay, nothing special.",2023-12-02,2
REV10311,ORD124353,C16000,R3212,3.1,4.5,3.5,"Could be better, but not bad.",2021-04-16,0
REV10312,ORD146146,C15397,R1208,4.3,4.4,4.0,"Authentic flavours, highly recommended.",2023-07-25,3
REV10313,ORD132436,C12990,R1455,4.5,3.8,4.1,One of the best in the area!,2023-06-24,10
REV10314,ORD135014,C18579,R1753,4.6,3.9,4.6,Hot food delivered on time. Thumbs up!,2023-06-15,1
REV10315,ORD149357,C14989,R3891,3.7,4.1,4.0,Portions were generous and flavourful.,2021-10-29,4
REV10316,ORD148573,C14349,R1533,3.5,2.7,3.1,"Packaging was good, taste was okay.",2022-06-04,0
REV10317,ORD146728,C19498,R1808,4.4,3.3,3.8,"Could be better, but not bad.",2022-02-04,16
REV10318,ORD106956,C17604,R1385,2.8,4.3,3.2,"Average food, expected more.",2023-11-02,1
REV10319,ORD100010,C16367,R2161,3.8,3.2,3.4,Food arrived cold but tasted fine.,2021-07-06,1
REV10320,ORD141721,C12411,R1631,4.3,4.8,4.6,Great taste and fast delivery.,2022-01-08,1
REV10321,ORD132010,C14362,R1132,4.4,3.8,4.3,Portions were generous and flavourful.,2023-06-07,1
REV10322,ORD103657,C18530,R2301,4.8,3.6,4.7,"Value for money, loved it.",2022-11-02,6
REV10323,ORD102866,C12969,R2910,4.7,4.1,4.3,Portions were generous and flavourful.,2023-05-05,10
REV10324,ORD127879,C17233,R3868,4.4,2.9,3.8,"Average food, expected more.",2021-03-31,2
REV10325,ORD111943,C11329,R3339,4.3,4.5,4.3,"Very fresh ingredients, absolutely delicious.",2023-07-13,11
REV10326,ORD119221,C11090,R3476,4.6,4.0,4.3,Great taste and fast delivery.,2022-06-09,3
REV10327,ORD144803,C15070,R1399,3.7,4.0,3.8,"Packaging was good, taste was okay.",2022-03-01,1
REV10328,ORD118064,C10956,R2901,4.0,3.3,3.6,"Packaging was good, taste was okay.",2022-01-23,0
REV10329,ORD133486,C17538,R3723,2.8,3.9,3.4,"Decent food, nothing extraordinary.",2023-01-10,0
REV10330,ORD112989,C16642,R3150,4.6,4.0,4.4,Excellent food quality and packaging.,2021-06-17,8
REV10331,ORD124054,C14322,R2909,4.1,3.8,3.9,"Could be better, but not bad.",2023-02-21,5
REV10332,ORD138188,C13917,R1123,4.6,4.2,4.4,"Very fresh ingredients, absolutely delicious.",2021-09-21,3
REV10333,ORD123500,C15137,R1748,4.1,4.5,4.3,"Really loved the food, will order again!",2023-04-07,11
REV10334,ORD123246,C19179,R2160,4.4,4.0,4.5,Hot food delivered on time. Thumbs up!,2021-08-17,0
REV10335,ORD146516,C13684,R3163,3.9,4.5,4.0,Great taste and fast delivery.,2022-05-17,9
REV10336,ORD138236,C17315,R2161,4.3,3.7,4.1,Quick delivery and tasty food.,2023-10-16,1
REV10337,ORD137937,C16850,R2390,4.5,3.3,4.3,"Very fresh ingredients, absolutely delicious.",2023-05-09,1
REV10338,ORD110217,C18251,R3215,4.3,4.2,4.4,"Really loved the food, will order again!",2022-11-26,2
REV10339,ORD137560,C17654,R1459,4.1,4.2,4.0,Great taste and fast delivery.,2021-08-31,2
REV10340,ORD104984,C12011,R1714,4.6,4.1,4.2,Hot food delivered on time. Thumbs up!,2021-07-10,3
REV10341,ORD119658,C10493,R1627,3.3,3.0,3.3,"Packaging was good, taste was okay.",2023-11-26,0
REV10342,ORD146249,C19630,R2257,4.3,2.9,4.3,"Very fresh ingredients, absolutely delicious.",2022-12-12,2
REV10343,ORD140478,C19443,R2297,4.9,2.9,4.2,"Really loved the food, will order again!",2022-06-15,3
REV10344,ORD131949,C11163,R3195,2.9,3.8,3.4,"Packaging was good, taste was okay.",2021-08-19,3
REV10345,ORD116211,C13148,R1088,4.2,4.0,3.7,"Food was okay, nothing special.",2023-02-25,2
REV10346,ORD125657,C16974,R1371,4.3,4.1,4.3,"Really loved the food, will order again!",2021-02-13,0
REV10347,ORD146408,C16601,R2986,4.3,4.5,4.5,Hot food delivered on time. Thumbs up!,2023-05-16,3
REV10348,ORD139693,C10388,R3036,2.9,3.3,3.0,"Packaging was good, taste was okay.",2022-12-26,0
REV10349,ORD130947,C13394,R1091,4.2,3.8,4.1,"Authentic flavours, highly recommended.",2021-01-20,2
REV10350,ORD144852,C14546,R2304,4.7,4.1,4.9,"Authentic flavours, highly recommended.",2023-05-27,3
REV10351,ORD138190,C17274,R1164,3.5,3.0,3.3,"Average food, expected more.",2021-05-15,1
REV10352,ORD143600,C19188,R3273,4.5,4.1,4.3,Quick delivery and tasty food.,2022-10-05,0
REV10353,ORD103081,C19144,R1834,4.5,4.6,4.6,"Really loved the food, will order again!",2023-06-05,3
REV10354,ORD135007,C17923,R2033,3.7,4.3,4.2,"Authentic flavours, highly recommended.",2022-10-06,4
REV10355,ORD146029,C17782,R3348,4.2,4.0,4.5,Great taste and fast delivery.,2021-05-06,1
REV10356,ORD124389,C16632,R1125,3.6,3.2,3.4,"Decent food, nothing extraordinary.",2023-11-09,0
REV10357,ORD136569,C18088,R3112,4.4,3.0,3.8,Food arrived cold but tasted fine.,2022-02-13,1
REV10358,ORD112926,C19302,R3851,3.2,3.8,3.2,"Decent food, nothing extraordinary.",2023-11-25,8
REV10359,ORD145673,C13813,R3219,4.0,2.8,3.2,"Could be better, but not bad.",2021-10-18,0
REV10360,ORD140570,C13430,R3119,3.2,3.9,3.7,"Food was okay, nothing special.",2022-02-24,6
REV10361,ORD128888,C12964,R3692,4.1,3.9,3.7,"Decent food, nothing extraordinary.",2021-12-03,5
REV10362,ORD117815,C12882,R3707,3.3,3.8,3.9,Delivery was late but food was good.,2021-05-19,1
REV10363,ORD109755,C13647,R1865,4.0,3.5,4.1,One of the best in the area!,2021-10-06,7
REV10364,ORD115684,C16118,R2646,3.9,4.1,4.0,"Value for money, loved it.",2022-06-27,4
REV10365,ORD121470,C19189,R1762,4.3,4.1,4.4,Quick delivery and tasty food.,2022-01-23,3
REV10366,ORD138169,C14071,R2345,4.8,3.5,4.4,Quick delivery and tasty food.,2021-12-14,1
REV10367,ORD103927,C18493,R1203,3.7,3.3,3.7,"Decent food, nothing extraordinary.",2023-05-03,2
REV10368,ORD101063,C15246,R3458,4.0,4.4,4.0,"Value for money, loved it.",2023-04-25,1
REV10369,ORD136905,C15339,R2637,4.5,4.0,4.6,"Really loved the food, will order again!",2022-01-09,2
REV10370,ORD138348,C19281,R2025,4.0,4.5,4.3,"Really loved the food, will order again!",2021-06-07,3
REV10371,ORD129724,C13658,R2604,4.5,3.7,4.0,Portions were generous and flavourful.,2021-10-19,1
REV10372,ORD110716,C16058,R3175,2.9,3.5,3.4,"Could be better, but not bad.",2021-12-28,1
REV10373,ORD143937,C17082,R2421,3.0,3.4,2.8,Very disappointed with the quality.,2023-09-05,0
REV10374,ORD106549,C18457,R1315,3.8,3.8,3.7,Delivery was late but food was good.,2022-01-06,15
REV10375,ORD101143,C19145,R3259,4.6,2.7,3.8,"Average food, expected more.",2023-04-23,0
REV10376,ORD111983,C19859,R1742,4.3,4.2,4.0,Excellent food quality and packaging.,2021-06-13,1
REV10377,ORD137591,C12145,R2696,3.8,4.5,4.1,"Very fresh ingredients, absolutely delicious.",2021-03-12,3
REV10378,ORD124292,C12691,R1299,3.7,4.1,4.0,Quick delivery and tasty food.,2023-07-14,3
REV10379,ORD114456,C14951,R2353,3.5,3.6,3.4,"Food was okay, nothing special.",2023-12-15,0
REV10380,ORD128584,C18834,R3433,4.3,4.4,4.5,"Very fresh ingredients, absolutely delicious.",2023-08-14,12
REV10381,ORD126440,C19973,R1573,4.4,4.0,4.2,Excellent food quality and packaging.,2021-07-13,1
REV10382,ORD131302,C19107,R3984,3.4,3.3,2.8,"Terrible taste, will not order again.",2021-02-13,4
REV10383,ORD107270,C14720,R3766,4.4,3.9,4.2,Hot food delivered on time. Thumbs up!,2022-09-21,7
REV10384,ORD103363,C14703,R1765,3.6,3.9,3.9,"Could be better, but not bad.",2022-06-26,2
REV10385,ORD146424,C10732,R3451,3.4,3.7,3.3,"Packaging was good, taste was okay.",2022-05-26,3
REV10386,ORD125647,C15413,R2774,4.9,3.1,4.6,"Really loved the food, will order again!",2021-04-11,21
REV10387,ORD148214,C16270,R3490,4.6,3.3,3.8,"Food was okay, nothing special.",2023-08-20,6
REV10388,ORD141869,C19812,R2951,3.5,3.5,3.6,Food arrived cold but tasted fine.,2023-12-31,9
REV10389,ORD147949,C12432,R3052,4.6,3.8,4.3,Great taste and fast delivery.,2021-01-27,3
REV10390,ORD100564,C16225,R2244,4.5,3.6,3.8,"Could be better, but not bad.",2023-06-30,10
REV10391,ORD131759,C17905,R1006,3.6,3.7,3.4,"Average food, expected more.",2021-07-05,5
REV10392,ORD142979,C14983,R3470,3.7,3.4,3.7,Delivery was late but food was good.,2023-08-12,5
REV10393,ORD128959,C15773,R3433,4.0,3.4,3.6,"Average food, expected more.",2021-08-11,7
REV10394,ORD143111,C11551,R1590,3.9,4.7,4.2,Hot food delivered on time. Thumbs up!,2022-09-03,9
REV10395,ORD111431,C18727,R2198,2.8,4.7,3.6,"Packaging was good, taste was okay.",2023-10-31,3
REV10396,ORD117012,C17844,R2114,4.3,3.0,3.5,"Average food, expected more.",2023-02-07,4
REV10397,ORD132889,C13315,R2175,3.4,2.9,3.1,"Packaging was good, taste was okay.",2022-05-15,0
REV10398,ORD124895,C18429,R1873,4.2,3.8,3.8,"Could be better, but not bad.",2022-05-04,4
REV10399,ORD111917,C18939,R2464,4.1,4.4,4.2,"Very fresh ingredients, absolutely delicious.",2023-09-01,0
REV10400,ORD100379,C16773,R2579,5.0,2.7,3.8,"Food was okay, nothing special.",2023-07-18,1
REV10401,ORD134496,C19286,R1749,4.5,4.4,4.5,Quick delivery and tasty food.,2022-01-11,6
REV10402,ORD140632,C19165,R1202,4.5,3.6,4.1,"Very fresh ingredients, absolutely delicious.",2021-01-17,4
REV10403,ORD102310,C16944,R1080,4.5,4.7,4.6,"Very fresh ingredients, absolutely delicious.",2022-12-19,0
REV10404,ORD112017,C19583,R1095,3.8,4.9,4.5,Excellent food quality and packaging.,2021-11-07,8
REV10405,ORD101696,C17485,R1135,4.2,4.6,4.2,One of the best in the area!,2021-12-19,2
REV10406,ORD123438,C18742,R1342,2.7,3.7,3.0,Delivery was late but food was good.,2022-03-09,14
REV10407,ORD137830,C14890,R2976,4.3,3.7,4.2,"Really loved the food, will order again!",2022-06-30,0
REV10408,ORD132368,C19129,R2836,4.5,4.5,4.7,"Really loved the food, will order again!",2022-11-13,9
REV10409,ORD107740,C15809,R3706,4.4,3.8,4.4,Portions were generous and flavourful.,2022-10-04,10
REV10410,ORD126848,C15019,R3356,4.3,3.9,4.1,"Value for money, loved it.",2021-11-18,1
REV10411,ORD115209,C12548,R1193,3.7,4.0,3.8,"Average food, expected more.",2023-03-10,2
REV10412,ORD115640,C10583,R3157,3.7,3.6,3.4,"Average food, expected more.",2022-08-09,0
REV10413,ORD124479,C19634,R2041,3.5,4.2,4.0,Portions were generous and flavourful.,2021-07-18,0
REV10414,ORD119126,C18396,R1739,4.7,4.1,4.6,"Really loved the food, will order again!",2021-08-21,0
REV10415,ORD145280,C16919,R1208,4.0,4.7,4.2,"Very fresh ingredients, absolutely delicious.",2023-12-07,1
REV10416,ORD109947,C11503,R3216,4.7,4.3,4.6,Quick delivery and tasty food.,2023-10-20,4
REV10417,ORD143354,C19983,R1863,4.4,4.7,4.6,Excellent food quality and packaging.,2022-06-02,6
REV10418,ORD143798,C16136,R3536,5.0,4.3,4.6,"Very fresh ingredients, absolutely delicious.",2021-02-18,0
REV10419,ORD106963,C13201,R1877,4.6,3.6,4.0,Hot food delivered on time. Thumbs up!,2021-06-21,7
REV10420,ORD145210,C18544,R1768,4.7,4.5,4.4,Great taste and fast delivery.,2021-07-05,0
REV10421,ORD119634,C12350,R3601,4.8,4.1,4.2,"Authentic flavours, highly recommended.",2021-02-04,1
REV10422,ORD114293,C15830,R1032,4.5,4.2,4.3,Quick delivery and tasty food.,2021-09-18,0
REV10423,ORD109802,C11887,R1675,4.5,3.1,4.0,Great taste and fast delivery.,2021-07-24,5
REV10424,ORD118199,C12830,R1745,3.5,4.5,3.9,"Average food, expected more.",2021-04-19,2
REV10425,ORD111270,C16967,R3200,4.4,3.6,4.3,Great taste and fast delivery.,2022-04-23,0
REV10426,ORD142611,C13802,R1669,4.6,2.8,3.7,"Average food, expected more.",2022-07-14,7
REV10427,ORD143715,C19942,R3362,4.2,4.0,4.0,"Very fresh ingredients, absolutely delicious.",2023-05-01,1
REV10428,ORD127872,C14531,R1189,4.4,4.5,4.8,Excellent food quality and packaging.,2021-10-06,11
REV10429,ORD104640,C11417,R1232,2.9,4.8,4.0,Excellent food quality and packaging.,2021-11-13,2
REV10430,ORD119263,C13180,R2613,4.1,4.3,4.0,"Value for money, loved it.",2023-06-27,6
REV10431,ORD145723,C15993,R2854,4.4,3.7,4.0,One of the best in the area!,2021-05-04,0
REV10432,ORD112577,C16884,R1819,3.0,3.1,2.9,Wrong order was delivered.,2021-06-29,15
REV10433,ORD103846,C14270,R2526,4.5,2.6,4.3,"Value for money, loved it.",2023-03-21,7
REV10434,ORD126985,C14049,R2600,4.2,4.4,4.2,"Very fresh ingredients, absolutely delicious.",2023-09-10,8
REV10435,ORD115664,C14423,R1180,4.8,3.3,3.9,Delivery was late but food was good.,2022-03-27,9
REV10436,ORD144289,C11652,R3045,4.7,3.8,4.4,Great taste and fast delivery.,2021-12-06,0
REV10437,ORD125108,C16393,R3616,4.4,3.3,3.7,"Packaging was good, taste was okay.",2021-07-30,11
REV10438,ORD142902,C14419,R2007,4.8,4.4,4.7,Excellent food quality and packaging.,2021-05-31,0
REV10439,ORD135121,C14915,R2317,4.3,3.1,3.2,"Could be better, but not bad.",2023-10-01,8
REV10440,ORD114282,C19567,R2974,3.8,3.4,3.6,"Average food, expected more.",2021-10-24,5
REV10441,ORD133336,C17259,R3918,4.0,4.4,4.0,"Very fresh ingredients, absolutely delicious.",2022-10-11,2
REV10442,ORD101135,C15706,R2963,4.5,4.6,4.5,"Value for money, loved it.",2022-11-14,0
REV10443,ORD119978,C18414,R3148,4.0,3.9,3.9,"Okay experience, may try again.",2023-12-13,30
REV10444,ORD133437,C17206,R2760,4.5,3.9,4.3,One of the best in the area!,2022-11-20,11
REV10445,ORD104419,C16240,R2381,3.1,3.6,3.3,"Food was okay, nothing special.",2021-10-31,22
REV10446,ORD135834,C10124,R2128,4.4,4.3,4.3,"Very fresh ingredients, absolutely delicious.",2021-09-24,7
REV10447,ORD101911,C13759,R3336,3.9,3.0,3.6,Food arrived cold but tasted fine.,2023-04-22,5
REV10448,ORD133098,C14723,R3708,4.6,3.6,4.1,"Authentic flavours, highly recommended.",2022-02-13,0
REV10449,ORD121174,C12204,R2279,4.8,4.0,4.2,Portions were generous and flavourful.,2021-04-27,0
REV10450,ORD112789,C10568,R2322,4.1,4.2,4.0,Portions were generous and flavourful.,2021-09-29,1
REV10451,ORD138239,C19323,R2225,3.4,4.2,3.9,"Okay experience, may try again.",2022-12-20,4
REV10452,ORD110371,C16397,R2931,4.5,3.7,4.0,"Really loved the food, will order again!",2021-11-26,1
REV10453,ORD109735,C14980,R1107,4.5,4.8,4.6,"Value for money, loved it.",2023-12-03,2
REV10454,ORD145645,C12967,R3818,4.2,3.7,3.8,"Okay experience, may try again.",2022-07-07,10
REV10455,ORD136139,C18176,R1472,4.4,4.2,4.5,Portions were generous and flavourful.,2023-04-16,4
REV10456,ORD110875,C11824,R2564,4.0,4.1,4.0,Excellent food quality and packaging.,2021-03-31,12
REV10457,ORD143051,C14401,R3728,4.6,4.4,4.4,"Authentic flavours, highly recommended.",2022-07-13,1
REV10458,ORD130672,C18299,R1692,3.9,2.9,3.7,"Packaging was good, taste was okay.",2022-01-06,6
REV10459,ORD132558,C12007,R3269,4.4,3.3,3.8,"Food was okay, nothing special.",2022-03-12,8
REV10460,ORD142675,C13587,R2026,4.2,3.2,3.7,Delivery was late but food was good.,2023-08-22,0
REV10461,ORD131357,C11471,R1645,3.8,4.0,3.7,"Okay experience, may try again.",2021-05-18,0
REV10462,ORD142092,C14971,R3837,4.4,4.1,4.2,"Authentic flavours, highly recommended.",2021-09-15,2
REV10463,ORD123778,C16421,R2167,4.1,4.2,4.1,Excellent food quality and packaging.,2023-06-26,7
REV10464,ORD145198,C14661,R2592,4.0,3.8,3.8,"Food was okay, nothing special.",2023-09-26,1
REV10465,ORD129134,C14771,R2443,4.9,3.1,4.0,"Very fresh ingredients, absolutely delicious.",2023-03-06,1
REV10466,ORD116217,C18305,R1108,4.3,4.2,4.2,Portions were generous and flavourful.,2022-12-25,9
REV10467,ORD144074,C16141,R2675,4.7,4.1,4.9,"Value for money, loved it.",2021-11-02,3
REV10468,ORD122159,C18327,R1568,3.7,3.8,3.9,"Decent food, nothing extraordinary.",2022-04-29,7
REV10469,ORD109868,C11353,R1798,4.7,4.1,4.4,Quick delivery and tasty food.,2021-06-23,2
REV10470,ORD145544,C10939,R3295,4.2,3.8,4.3,"Very fresh ingredients, absolutely delicious.",2022-02-04,3
REV10471,ORD117014,C19886,R1255,4.8,3.9,4.7,Great taste and fast delivery.,2021-11-07,5
REV10472,ORD112421,C11117,R1703,3.9,3.2,3.6,"Okay experience, may try again.",2022-05-16,6
REV10473,ORD144105,C15178,R1589,4.2,3.7,4.1,Quick delivery and tasty food.,2022-01-23,1
REV10474,ORD129991,C15234,R2084,4.6,4.6,4.9,One of the best in the area!,2022-08-07,5
REV10475,ORD118586,C10390,R2163,4.5,2.6,3.5,"Average food, expected more.",2021-08-29,8
REV10476,ORD100522,C14300,R3912,4.2,3.7,3.9,Food arrived cold but tasted fine.,2023-03-30,2
REV10477,ORD122084,C13872,R1512,4.3,3.4,4.0,One of the best in the area!,2022-02-05,2
REV10478,ORD143709,C19260,R3555,4.1,3.3,3.9,Delivery was late but food was good.,2023-08-31,0
REV10479,ORD105234,C17002,R3720,4.1,3.8,4.2,"Really loved the food, will order again!",2021-05-01,3
REV10480,ORD133651,C13492,R2814,3.8,3.8,4.1,Excellent food quality and packaging.,2023-01-12,3
REV10481,ORD127952,C19930,R2686,4.9,3.4,4.2,Portions were generous and flavourful.,2022-02-10,5
REV10482,ORD148560,C14525,R1855,4.3,2.7,3.8,"Packaging was good, taste was okay.",2023-12-19,4
